start-date,curr-date,tickersymbol,amt,close,unrealized-asset
2017-01-05,2017-01-12,ADS,900,20.7,59943.795
2017-01-06,2017-01-12,ADS,900,20.7,59898.768
2017-01-09,2017-01-12,ADS,900,20.7,60211.962999999996
2017-01-10,2017-01-12,ADS,900,20.7,59583.085
2017-01-11,2017-01-12,ADS,900,20.7,60023.349
2017-01-12,2017-01-12,ADS,900,20.7,59988.822
2017-01-04,2017-01-12,HCD,2200,9.25,61256.4772
2017-01-09,2017-01-12,ITD,800,25.35,60491.962999999996
2017-01-10,2017-01-12,ITD,700,25.35,59828.085
2017-01-11,2017-01-12,ITD,700,25.35,60268.349
2017-01-12,2017-01-12,ITD,700,25.35,59978.175
2017-01-04,2017-01-12,SHI,2300,8.63,61256.4772
2017-01-03,2017-01-13,ADS,900,20.75,60033.822
2017-01-04,2017-01-13,ADS,900,20.75,61301.4772
2017-01-05,2017-01-13,ADS,900,20.75,59988.795
2017-01-06,2017-01-13,ADS,900,20.75,59943.768
2017-01-09,2017-01-13,ADS,900,20.75,60536.962999999996
2017-01-10,2017-01-13,ADS,900,20.75,59873.085
2017-01-11,2017-01-13,ADS,900,20.75,60313.349
2017-01-12,2017-01-13,ADS,900,20.75,60023.175
2017-01-13,2017-01-13,ADS,900,20.75,59988.795
2017-01-04,2017-01-13,HCD,2200,9.57,62005.4772
2017-01-13,2017-01-13,HCD,2000,9.57,59977.311
2017-01-09,2017-01-13,ITD,800,24.85,60136.962999999996
2017-01-10,2017-01-13,ITD,700,24.85,59523.085
2017-01-11,2017-01-13,ITD,700,24.85,59963.349
2017-01-12,2017-01-13,ITD,700,24.85,59673.175
2017-01-13,2017-01-13,ITD,800,24.85,59965.383
2017-01-04,2017-01-13,SHI,2300,8.6,61936.4772
2017-01-03,2017-01-16,ADS,900,20.6,59898.822
2017-01-04,2017-01-16,ADS,900,20.6,61801.4772
2017-01-05,2017-01-16,ADS,900,20.6,59853.795
2017-01-06,2017-01-16,ADS,900,20.6,59808.768
2017-01-09,2017-01-16,ADS,900,20.6,60001.962999999996
2017-01-10,2017-01-16,ADS,900,20.6,59388.085
2017-01-11,2017-01-16,ADS,900,20.6,59828.349
2017-01-12,2017-01-16,ADS,900,20.6,59538.175
2017-01-13,2017-01-16,ADS,900,20.6,59830.383
2017-01-16,2017-01-16,ADS,900,20.6,59988.876
2017-01-16,2017-01-16,GMD,700,28.55,59976.884999999995
2017-01-04,2017-01-16,HCD,2200,9.51,61669.4772
2017-01-13,2017-01-16,HCD,2000,9.51,59710.383
2017-01-16,2017-01-16,HCD,2100,9.51,59964.90239999999
2017-01-09,2017-01-16,ITD,800,24.1,59401.962999999996
2017-01-10,2017-01-16,ITD,700,24.1,58863.085
2017-01-11,2017-01-16,ITD,700,24.1,59303.349
2017-01-12,2017-01-16,ITD,700,24.1,59013.175
2017-01-13,2017-01-16,ITD,800,24.1,59110.383
2017-01-04,2017-01-16,SHI,2300,8.39,61186.4772
2017-01-03,2017-01-17,ADS,900,20.95,60213.822
2017-01-04,2017-01-17,ADS,900,20.95,61501.4772
2017-01-05,2017-01-17,ADS,900,20.95,60168.795
2017-01-06,2017-01-17,ADS,900,20.95,60123.768
2017-01-09,2017-01-17,ADS,900,20.95,59716.962999999996
2017-01-10,2017-01-17,ADS,900,20.95,59178.085
2017-01-11,2017-01-17,ADS,900,20.95,59618.349
2017-01-12,2017-01-17,ADS,900,20.95,59328.175
2017-01-13,2017-01-17,ADS,900,20.95,59425.383
2017-01-16,2017-01-17,ADS,900,20.95,60279.90239999999
2017-01-17,2017-01-17,ADS,900,20.95,59988.687
2017-01-16,2017-01-17,GMD,700,28.5,60244.90239999999
2017-01-04,2017-01-17,HCD,2200,9.55,61589.4772
2017-01-13,2017-01-17,HCD,2000,9.55,59505.383
2017-01-16,2017-01-17,HCD,2100,9.55,60328.90239999999
2017-01-17,2017-01-17,HCD,2000,9.55,59977.227
2017-01-09,2017-01-17,ITD,800,24.15,59756.962999999996
2017-01-10,2017-01-17,ITD,700,24.15,59213.085
2017-01-11,2017-01-17,ITD,700,24.15,59653.349
2017-01-12,2017-01-17,ITD,700,24.15,59363.175
2017-01-13,2017-01-17,ITD,800,24.15,59545.383
2017-01-17,2017-01-17,PHC,1700,11.6,59965.395
2017-01-04,2017-01-17,SHI,2300,8.45,61727.4772
2017-01-03,2017-01-18,ADS,900,21.0,60258.822
2017-01-04,2017-01-18,ADS,900,21.0,61772.4772
2017-01-05,2017-01-18,ADS,900,21.0,60213.795
2017-01-06,2017-01-18,ADS,900,21.0,60168.768
2017-01-09,2017-01-18,ADS,900,21.0,59801.962999999996
2017-01-10,2017-01-18,ADS,900,21.0,59258.085
2017-01-11,2017-01-18,ADS,900,21.0,59698.349
2017-01-12,2017-01-18,ADS,900,21.0,59408.175
2017-01-13,2017-01-18,ADS,900,21.0,59590.383
2017-01-16,2017-01-18,ADS,900,21.0,60373.90239999999
2017-01-17,2017-01-18,ADS,900,21.0,60010.395
2017-01-18,2017-01-18,ADS,900,21.0,59988.66
2017-01-16,2017-01-18,GMD,700,28.3,60233.90239999999
2017-01-04,2017-01-18,HCD,2200,9.7,62102.4772
2017-01-13,2017-01-18,HCD,2000,9.7,59890.383
2017-01-16,2017-01-18,HCD,2100,9.7,60548.90239999999
2017-01-17,2017-01-18,HCD,2000,9.7,60310.395
2017-01-18,2017-01-18,HCD,2000,9.7,59977.020000000004
2017-01-09,2017-01-18,ITD,800,24.2,59841.962999999996
2017-01-10,2017-01-18,ITD,700,24.2,59293.085
2017-01-11,2017-01-18,ITD,700,24.2,59733.349
2017-01-12,2017-01-18,ITD,700,24.2,59443.175
2017-01-13,2017-01-18,ITD,800,24.2,59930.383
2017-01-17,2017-01-18,PHC,1700,11.6,60310.395
2017-01-18,2017-01-18,PHC,1700,11.6,59965.188
2017-01-04,2017-01-18,SHI,2300,8.48,62171.4772
2017-01-03,2017-01-19,ADS,900,21.55,60753.822
2017-01-04,2017-01-19,ADS,900,21.55,62666.4772
2017-01-05,2017-01-19,ADS,900,21.55,60708.795
2017-01-06,2017-01-19,ADS,900,21.55,60663.768
2017-01-09,2017-01-19,ADS,900,21.55,60336.962999999996
2017-01-10,2017-01-19,ADS,900,21.55,59788.085
2017-01-11,2017-01-19,ADS,900,21.55,60228.349
2017-01-12,2017-01-19,ADS,900,21.55,59938.175
2017-01-13,2017-01-19,ADS,900,21.55,60425.383
2017-01-16,2017-01-19,ADS,900,21.55,61043.90239999999
2017-01-17,2017-01-19,ADS,900,21.55,60805.395
2017-01-18,2017-01-19,ADS,900,21.55,60460.188
2017-01-19,2017-01-19,ADS,900,21.55,59988.363
2017-01-16,2017-01-19,GMD,700,28.0,60833.90239999999
2017-01-04,2017-01-19,HCD,2200,9.71,62688.4772
2017-01-13,2017-01-19,HCD,2000,9.71,60445.383
2017-01-16,2017-01-19,HCD,2100,9.71,60854.90239999999
2017-01-17,2017-01-19,HCD,2000,9.71,60825.395
2017-01-18,2017-01-19,HCD,2000,9.71,60480.188
2017-01-09,2017-01-19,ITD,800,23.3,59616.962999999996
2017-01-10,2017-01-19,ITD,700,23.3,59158.085
2017-01-11,2017-01-19,ITD,700,23.3,59598.349
2017-01-12,2017-01-19,ITD,700,23.3,59308.175
2017-01-13,2017-01-19,ITD,800,23.3,59725.383
2017-01-17,2017-01-19,PHC,1700,11.4,60485.395
2017-01-18,2017-01-19,PHC,1700,11.4,60140.188
2017-01-19,2017-01-19,PHC,1700,11.4,59976.735
2017-01-04,2017-01-19,SHI,2300,8.45,62619.4772
2017-01-19,2017-01-19,TTB,2700,7.4,59964.747
2017-01-03,2017-01-20,ADS,900,22.25,61383.822
2017-01-04,2017-01-20,ADS,900,22.25,63249.4772
2017-01-05,2017-01-20,ADS,900,22.25,61338.795
2017-01-06,2017-01-20,ADS,900,22.25,61293.768
2017-01-09,2017-01-20,ADS,900,22.25,60246.962999999996
2017-01-10,2017-01-20,ADS,900,22.25,59788.085
2017-01-11,2017-01-20,ADS,900,22.25,60228.349
2017-01-12,2017-01-20,ADS,900,22.25,59938.175
2017-01-13,2017-01-20,ADS,900,22.25,60355.383
2017-01-16,2017-01-20,ADS,900,22.25,61484.90239999999
2017-01-17,2017-01-20,ADS,900,22.25,61115.395
2017-01-18,2017-01-20,ADS,900,22.25,60770.188
2017-01-19,2017-01-20,ADS,900,22.25,60594.747
2017-01-20,2017-01-20,ADS,800,22.25,59989.32
2017-01-16,2017-01-20,GMD,700,27.9,61414.90239999999
2017-01-04,2017-01-20,HCD,2200,9.74,63315.4772
2017-01-13,2017-01-20,HCD,2000,9.74,60415.383
2017-01-16,2017-01-20,HCD,2100,9.74,61477.90239999999
2017-01-17,2017-01-20,HCD,2000,9.74,61175.395
2017-01-18,2017-01-20,HCD,2000,9.74,60830.188
2017-01-20,2017-01-20,HCD,2000,9.74,59977.632
2017-01-09,2017-01-20,ITD,800,23.3,60246.962999999996
2017-01-10,2017-01-20,ITD,700,23.3,59788.085
2017-01-11,2017-01-20,ITD,700,23.3,60228.349
2017-01-12,2017-01-20,ITD,700,23.3,59938.175
2017-01-13,2017-01-20,ITD,800,23.3,60415.383
2017-01-17,2017-01-20,PHC,1700,12.1,62365.395
2017-01-18,2017-01-20,PHC,1700,12.1,62020.188
2017-01-19,2017-01-20,PHC,1700,12.1,61784.747
2017-01-04,2017-01-20,SHI,2300,8.33,63039.4772
2017-01-19,2017-01-20,TTB,2700,7.3,61514.747
2017-01-20,2017-01-20,TTB,2700,7.3,59965.806
2017-01-03,2017-01-23,ADS,900,22.2,61338.822
2017-01-04,2017-01-23,ADS,900,22.2,62994.4772
2017-01-05,2017-01-23,ADS,900,22.2,61293.795
2017-01-06,2017-01-23,ADS,900,22.2,61248.768
2017-01-09,2017-01-23,ADS,900,22.2,60201.962999999996
2017-01-10,2017-01-23,ADS,900,22.2,59743.085
2017-01-11,2017-01-23,ADS,900,22.2,60183.349
2017-01-12,2017-01-23,ADS,900,22.2,59893.175
2017-01-13,2017-01-23,ADS,900,22.2,60370.383
2017-01-16,2017-01-23,ADS,900,22.2,61432.90239999999
2017-01-17,2017-01-23,ADS,900,22.2,62320.395
2017-01-18,2017-01-23,ADS,900,22.2,61975.188
2017-01-19,2017-01-23,ADS,900,22.2,61469.747
2017-01-20,2017-01-23,ADS,800,22.2,59925.806
2017-01-16,2017-01-23,GMD,700,27.8,61362.90239999999
2017-01-04,2017-01-23,HCD,2200,9.79,63104.4772
2017-01-13,2017-01-23,HCD,2000,9.79,60470.383
2017-01-16,2017-01-23,HCD,2100,9.79,61467.90239999999
2017-01-17,2017-01-23,HCD,2000,9.79,62420.395
2017-01-18,2017-01-23,HCD,2000,9.79,62075.188
2017-01-20,2017-01-23,HCD,2000,9.79,60025.806
2017-01-23,2017-01-23,HCD,2000,9.79,59988.252
2017-01-09,2017-01-23,ITD,800,24.8,61401.962999999996
2017-01-10,2017-01-23,ITD,700,24.8,60793.085
2017-01-11,2017-01-23,ITD,700,24.8,61233.349
2017-01-12,2017-01-23,ITD,700,24.8,60943.175
2017-01-13,2017-01-23,ITD,800,24.8,61670.383
2017-01-17,2017-01-23,PHC,1700,12.2,62590.395
2017-01-18,2017-01-23,PHC,1700,12.2,62245.188
2017-01-19,2017-01-23,PHC,1700,12.2,61639.747
2017-01-23,2017-01-23,PHC,1600,12.2,59976.54
2017-01-04,2017-01-23,SHI,2300,8.18,62759.4772
2017-01-19,2017-01-23,TTB,2700,7.0,60829.747
2017-01-20,2017-01-23,TTB,2700,7.0,59215.806
2017-01-23,2017-01-23,TTB,2800,7.0,59964.78
2017-01-03,2017-01-24,ADS,900,21.95,61113.822
2017-01-04,2017-01-24,ADS,900,21.95,62534.4772
2017-01-05,2017-01-24,ADS,900,21.95,61068.795
2017-01-06,2017-01-24,ADS,900,21.95,61023.768
2017-01-09,2017-01-24,ADS,900,21.95,61176.962999999996
2017-01-10,2017-01-24,ADS,900,21.95,60568.085
2017-01-11,2017-01-24,ADS,900,21.95,61008.349
2017-01-12,2017-01-24,ADS,900,21.95,60718.175
2017-01-13,2017-01-24,ADS,900,21.95,61445.383
2017-01-16,2017-01-24,ADS,900,21.95,61242.90239999999
2017-01-17,2017-01-24,ADS,900,21.95,62365.395
2017-01-18,2017-01-24,ADS,900,21.95,62020.188
2017-01-19,2017-01-24,ADS,900,21.95,60604.747
2017-01-20,2017-01-24,ADS,800,21.95,59015.806
2017-01-16,2017-01-24,GMD,700,27.8,61242.90239999999
2017-01-04,2017-01-24,HCD,2200,9.88,62732.4772
2017-01-13,2017-01-24,HCD,2000,9.88,61625.383
2017-01-16,2017-01-24,HCD,2100,9.88,61431.90239999999
2017-01-17,2017-01-24,HCD,2000,9.88,62545.395
2017-01-18,2017-01-24,HCD,2000,9.88,62200.188
2017-01-20,2017-01-24,HCD,2000,9.88,59195.806
2017-01-23,2017-01-24,HCD,2000,9.88,60144.78
2017-01-24,2017-01-24,HCD,2000,9.88,59988.144
2017-01-09,2017-01-24,ITD,800,24.9,61256.962999999996
2017-01-10,2017-01-24,ITD,700,24.9,60638.085
2017-01-11,2017-01-24,ITD,700,24.9,61078.349
2017-01-12,2017-01-24,ITD,700,24.9,60788.175
2017-01-13,2017-01-24,ITD,800,24.9,61705.383
2017-01-17,2017-01-24,PHC,1700,12.1,62375.395
2017-01-18,2017-01-24,PHC,1700,12.1,62030.188
2017-01-19,2017-01-24,PHC,1700,12.1,60434.747
2017-01-23,2017-01-24,PHC,1600,12.1,59984.78
2017-01-24,2017-01-24,PHC,1600,12.1,59976.528
2017-01-24,2017-01-24,PIV,1600,12.4,59964.623999999996
2017-01-04,2017-01-24,SHI,2300,8.18,62732.4772
2017-01-19,2017-01-24,TTB,2700,7.2,60974.747
2017-01-20,2017-01-24,TTB,2700,7.2,59735.806
2017-01-23,2017-01-24,TTB,2800,7.2,60544.78
2017-01-03,2017-01-25,ADS,900,22.15,61293.822
2017-01-04,2017-01-25,ADS,900,22.15,62912.4772
2017-01-05,2017-01-25,ADS,900,22.15,61248.795
2017-01-06,2017-01-25,ADS,900,22.15,61203.768
2017-01-09,2017-01-25,ADS,900,22.15,61436.962999999996
2017-01-10,2017-01-25,ADS,900,22.15,60818.085
2017-01-11,2017-01-25,ADS,900,22.15,61258.349
2017-01-12,2017-01-25,ADS,900,22.15,60968.175
2017-01-13,2017-01-25,ADS,900,22.15,61885.383
2017-01-16,2017-01-25,ADS,900,22.15,61611.90239999999
2017-01-17,2017-01-25,ADS,900,22.15,62555.395
2017-01-18,2017-01-25,ADS,900,22.15,62210.188
2017-01-19,2017-01-25,ADS,900,22.15,61154.747
2017-01-20,2017-01-25,ADS,800,22.15,59895.806
2017-01-25,2017-01-25,ADS,900,22.15,59988.039
2017-01-16,2017-01-25,GMD,700,28.3,61961.90239999999
2017-01-04,2017-01-25,HCD,2200,9.94,63044.4772
2017-01-13,2017-01-25,HCD,2000,9.94,62005.383
2017-01-16,2017-01-25,HCD,2100,9.94,62087.90239999999
2017-01-17,2017-01-25,HCD,2000,9.94,62675.395
2017-01-18,2017-01-25,HCD,2000,9.94,62330.188
2017-01-20,2017-01-25,HCD,2000,9.94,60015.806
2017-01-23,2017-01-25,HCD,2000,9.94,60664.78
2017-01-24,2017-01-25,HCD,2000,9.94,60084.623999999996
2017-01-25,2017-01-25,HCD,2000,9.94,59976.111
2017-01-09,2017-01-25,ITD,800,25.6,61996.962999999996
2017-01-10,2017-01-25,ITD,700,25.6,61308.085
2017-01-11,2017-01-25,ITD,700,25.6,61748.349
2017-01-12,2017-01-25,ITD,700,25.6,61458.175
2017-01-13,2017-01-25,ITD,800,25.6,62565.383
2017-01-17,2017-01-25,PHC,1700,12.3,63015.395
2017-01-18,2017-01-25,PHC,1700,12.3,62670.188
2017-01-19,2017-01-25,PHC,1700,12.3,61494.747
2017-01-23,2017-01-25,PHC,1600,12.3,60984.78
2017-01-24,2017-01-25,PHC,1600,12.3,60404.623999999996
2017-01-25,2017-01-25,PHC,1600,12.3,59964.303
2017-01-24,2017-01-25,PIV,1600,12.3,60244.623999999996
2017-01-04,2017-01-25,SHI,2300,8.18,63044.4772
2017-01-19,2017-01-25,TTB,2700,7.2,61494.747
2017-01-20,2017-01-25,TTB,2700,7.2,60015.806
2017-01-23,2017-01-25,TTB,2800,7.2,60984.78
2017-01-03,2017-02-02,ADS,900,21.9,61068.822
2017-01-04,2017-02-02,ADS,900,21.9,62819.4772
2017-01-05,2017-02-02,ADS,900,21.9,61023.795
2017-01-06,2017-02-02,ADS,900,21.9,60978.768
2017-01-09,2017-02-02,ADS,900,21.9,61771.962999999996
2017-01-10,2017-02-02,ADS,900,21.9,61083.085
2017-01-11,2017-02-02,ADS,900,21.9,61523.349
2017-01-12,2017-02-02,ADS,900,21.9,61233.175
2017-01-13,2017-02-02,ADS,900,21.9,62340.383
2017-01-16,2017-02-02,ADS,900,21.9,61862.90239999999
2017-01-17,2017-02-02,ADS,900,21.9,62790.395
2017-01-18,2017-02-02,ADS,900,21.9,62445.188
2017-01-19,2017-02-02,ADS,900,21.9,61269.747
2017-01-20,2017-02-02,ADS,800,21.9,59815.806
2017-01-25,2017-02-02,ADS,900,21.9,59739.303
2017-02-02,2017-02-02,ADS,900,21.9,59988.174
2017-01-16,2017-02-02,GMD,700,28.15,61757.90239999999
2017-01-04,2017-02-02,HCD,2200,9.99,62929.4772
2017-01-13,2017-02-02,HCD,2000,9.99,62440.383
2017-01-16,2017-02-02,HCD,2100,9.99,61862.90239999999
2017-01-17,2017-02-02,HCD,2000,9.99,62890.395
2017-01-18,2017-02-02,HCD,2000,9.99,62545.188
2017-01-20,2017-02-02,HCD,2000,9.99,59915.806
2017-01-23,2017-02-02,HCD,2000,9.99,61084.78
2017-01-24,2017-02-02,HCD,2000,9.99,60344.623999999996
2017-01-25,2017-02-02,HCD,2000,9.99,59839.303
2017-01-09,2017-02-02,ITD,800,25.8,61931.962999999996
2017-01-10,2017-02-02,ITD,700,25.8,61223.085
2017-01-11,2017-02-02,ITD,700,25.8,61663.349
2017-01-12,2017-02-02,ITD,700,25.8,61373.175
2017-01-13,2017-02-02,ITD,800,25.8,62600.383
2017-01-17,2017-02-02,PHC,1700,12.7,63570.395
2017-01-18,2017-02-02,PHC,1700,12.7,63225.188
2017-01-19,2017-02-02,PHC,1700,12.7,61949.747
2017-01-23,2017-02-02,PHC,1600,12.7,61724.78
2017-01-24,2017-02-02,PHC,1600,12.7,60984.623999999996
2017-01-25,2017-02-02,PHC,1600,12.7,60479.303
2017-02-02,2017-02-02,PHC,1500,12.7,59976.744
2017-01-24,2017-02-02,PIV,1600,13.5,62904.623999999996
2017-01-04,2017-02-02,SHI,2300,8.18,62929.4772
2017-01-19,2017-02-02,TTB,2700,7.1,61679.747
2017-01-20,2017-02-02,TTB,2700,7.1,59645.806
2017-01-23,2017-02-02,TTB,2800,7.1,61444.78
2017-02-02,2017-02-02,VNE,2500,7.95,59964.818999999996
2017-01-03,2017-02-03,ADS,900,21.1,60348.822
2017-01-04,2017-02-03,ADS,900,21.1,62209.4772
2017-01-05,2017-02-03,ADS,900,21.1,60303.795
2017-01-06,2017-02-03,ADS,900,21.1,60258.768
2017-01-09,2017-02-03,ADS,900,21.1,61211.962999999996
2017-01-10,2017-02-03,ADS,900,21.1,60503.085
2017-01-11,2017-02-03,ADS,900,21.1,60943.349
2017-01-12,2017-02-03,ADS,900,21.1,60653.175
2017-01-13,2017-02-03,ADS,900,21.1,61880.383
2017-01-16,2017-02-03,ADS,900,21.1,61142.90239999999
2017-01-17,2017-02-03,ADS,900,21.1,62850.395
2017-01-18,2017-02-03,ADS,900,21.1,62505.188
2017-01-19,2017-02-03,ADS,900,21.1,60959.747
2017-01-20,2017-02-03,ADS,800,21.1,59005.806
2017-01-25,2017-02-03,ADS,900,21.1,59759.303
2017-02-02,2017-02-03,ADS,900,21.1,59244.818999999996
2017-02-03,2017-02-03,ADS,900,21.1,59988.606
2017-01-16,2017-02-03,GMD,700,28.0,61037.90239999999
2017-01-04,2017-02-03,HCD,2200,10.4,63111.4772
2017-01-13,2017-02-03,HCD,2000,10.4,62700.383
2017-01-16,2017-02-03,HCD,2100,10.4,61898.90239999999
2017-01-17,2017-02-03,HCD,2000,10.4,63670.395
2017-01-18,2017-02-03,HCD,2000,10.4,63325.188
2017-01-20,2017-02-03,HCD,2000,10.4,59825.806
2017-01-23,2017-02-03,HCD,2000,10.4,62264.78
2017-01-24,2017-02-03,HCD,2000,10.4,63724.623999999996
2017-01-25,2017-02-03,HCD,2000,10.4,60579.303
2017-01-09,2017-02-03,ITD,800,25.35,60851.962999999996
2017-01-10,2017-02-03,ITD,700,25.35,60188.085
2017-01-11,2017-02-03,ITD,700,25.35,60628.349
2017-01-12,2017-02-03,ITD,700,25.35,60338.175
2017-01-13,2017-02-03,ITD,800,25.35,62340.383
2017-02-03,2017-02-03,LDG,2900,6.85,59976.687
2017-01-17,2017-02-03,PHC,1700,12.8,63840.395
2017-01-18,2017-02-03,PHC,1700,12.8,63495.188
2017-01-19,2017-02-03,PHC,1700,12.8,61129.747
2017-01-23,2017-02-03,PHC,1600,12.8,62424.78
2017-01-24,2017-02-03,PHC,1600,12.8,63884.623999999996
2017-01-25,2017-02-03,PHC,1600,12.8,60739.303
2017-02-02,2017-02-03,PHC,1500,12.8,59394.818999999996
2017-02-03,2017-02-03,PHC,1500,12.8,59965.167
2017-01-24,2017-02-03,PIV,1600,14.8,65964.624
2017-01-04,2017-02-03,SHI,2300,8.33,63456.4772
2017-01-19,2017-02-03,TTB,2700,7.0,60859.747
2017-01-20,2017-02-03,TTB,2700,7.0,59555.806
2017-01-23,2017-02-03,TTB,2800,7.0,62144.78
2017-02-02,2017-02-03,VNE,2500,7.95,59394.818999999996
2017-01-03,2017-02-06,ADS,900,21.3,60528.822
2017-01-04,2017-02-06,ADS,900,21.3,63636.4772
2017-01-05,2017-02-06,ADS,900,21.3,60483.795
2017-01-06,2017-02-06,ADS,900,21.3,60438.768
2017-01-09,2017-02-06,ADS,900,21.3,61031.962999999996
2017-01-10,2017-02-06,ADS,900,21.3,60368.085
2017-01-11,2017-02-06,ADS,900,21.3,60808.349
2017-01-12,2017-02-06,ADS,900,21.3,60518.175
2017-01-13,2017-02-06,ADS,900,21.3,62520.383
2017-01-16,2017-02-06,ADS,900,21.3,62078.90239999999
2017-01-17,2017-02-06,ADS,900,21.3,64020.395
2017-01-18,2017-02-06,ADS,900,21.3,63675.188
2017-01-19,2017-02-06,ADS,900,21.3,61039.747
2017-01-20,2017-02-06,ADS,800,21.3,59715.806
2017-01-25,2017-02-06,ADS,900,21.3,60919.303
2017-02-02,2017-02-06,ADS,900,21.3,59574.818999999996
2017-02-03,2017-02-06,ADS,900,21.3,60145.167
2017-01-16,2017-02-06,GMD,700,28.3,62288.90239999999
2017-01-04,2017-02-06,HCD,2200,10.4,63636.4772
2017-01-13,2017-02-06,HCD,2000,10.4,62520.383
2017-01-16,2017-02-06,HCD,2100,10.4,62288.90239999999
2017-01-17,2017-02-06,HCD,2000,10.4,64020.395
2017-01-18,2017-02-06,HCD,2000,10.4,63675.188
2017-01-20,2017-02-06,HCD,2000,10.4,59715.806
2017-01-23,2017-02-06,HCD,2000,10.4,62144.78
2017-01-24,2017-02-06,HCD,2000,10.4,65964.624
2017-01-25,2017-02-06,HCD,2000,10.4,60919.303
2017-01-09,2017-02-06,ITD,800,25.7,61311.962999999996
2017-01-10,2017-02-06,ITD,700,25.7,60613.085
2017-01-11,2017-02-06,ITD,700,25.7,61053.349
2017-01-12,2017-02-06,ITD,700,25.7,60763.175
2017-01-13,2017-02-06,ITD,800,25.7,62800.383
2017-02-03,2017-02-06,LDG,2900,6.52,59188.167
2017-02-06,2017-02-06,LDG,3000,6.52,59988.264
2017-01-17,2017-02-06,PHC,1700,13.0,64360.395
2017-01-18,2017-02-06,PHC,1700,13.0,64015.188
2017-01-19,2017-02-06,PHC,1700,13.0,61379.747
2017-01-23,2017-02-06,PHC,1600,13.0,62464.78
2017-01-24,2017-02-06,PHC,1600,13.0,66284.624
2017-01-25,2017-02-06,PHC,1600,13.0,61239.303
2017-02-02,2017-02-06,PHC,1500,13.0,59874.818999999996
2017-02-03,2017-02-06,PHC,1500,13.0,59488.167
2017-02-06,2017-02-06,PHC,1500,13.0,59976.564000000006
2017-01-24,2017-02-06,PIV,1600,16.2,68524.624
2017-01-04,2017-02-06,SHI,2300,8.28,63521.4772
2017-01-19,2017-02-06,TTB,2700,6.7,60569.747
2017-01-20,2017-02-06,TTB,2700,6.7,58905.806
2017-01-23,2017-02-06,TTB,2800,6.7,61624.78
2017-02-06,2017-02-06,VIS,800,23.05,59965.50000000001
2017-02-02,2017-02-06,VNE,2500,8.25,60624.818999999996
2017-01-03,2017-02-07,ADS,900,21.15,60393.822
2017-01-04,2017-02-07,ADS,900,21.15,63386.4772
