start-date,curr-date,tickersymbol,amt,close,unrealized-asset
2017-12-11,2018-03-15,DHC,400,42.3,57056.728
2017-12-18,2018-03-15,DHC,400,42.3,57711.452000000005
2017-12-19,2018-03-15,DHC,400,42.3,57651.416
2018-01-08,2018-03-15,DHC,400,42.3,60000.414
2018-01-10,2018-03-15,DHC,400,42.3,57353.4648
2018-01-11,2018-03-15,DHC,400,42.3,59645.048
2018-01-12,2018-03-15,DHC,400,42.3,60050.291
2018-01-15,2018-03-15,DHC,400,42.3,60100.320999999996
2018-01-16,2018-03-15,DHC,400,42.3,59451.418
2018-01-17,2018-03-15,DHC,400,42.3,53645.746
2018-01-18,2018-03-15,DHC,400,42.3,55425.062
2018-01-19,2018-03-15,DHC,400,42.3,64699.274
2018-01-22,2018-03-15,DHC,400,42.3,63878.782
2018-01-26,2018-03-15,DHC,400,42.3,59411.466
2018-01-29,2018-03-15,DHC,400,42.3,53492.67800000001
2018-01-30,2018-03-15,DHC,400,42.3,59237.318
2018-01-31,2018-03-15,DHC,400,42.3,65016.397000000004
2018-02-01,2018-03-15,HDG,400,48.9,70416.652
2018-02-02,2018-03-15,HDG,400,48.9,66788.806
2018-02-05,2018-03-15,HDG,400,48.9,64936.83799999999
2018-02-06,2018-03-15,HDG,400,48.9,64601.496
2018-02-07,2018-03-15,HDG,400,48.9,63560.872
2018-02-08,2018-03-15,HDG,400,48.9,63740.98
2018-02-09,2018-03-15,HDG,400,48.9,63921.087999999996
2018-02-12,2018-03-15,HDG,400,48.9,63320.727999999996
2018-02-13,2018-03-15,HDG,400,48.9,62750.386
2018-01-17,2018-03-15,HVA,3100,4.2,54575.746
2018-01-18,2018-03-15,HVA,3500,4.2,56475.062
2018-01-10,2018-03-15,JVC,3200,4.79,57225.4648
2018-01-26,2018-03-15,LHG,900,23.2,59276.466
2018-01-31,2018-03-15,LHG,900,23.2,64881.397000000004
2018-02-01,2018-03-15,LHG,1000,23.2,70266.652
2018-02-02,2018-03-15,LHG,1000,23.2,66638.806
2018-03-08,2018-03-15,LHG,800,23.2,58957.66
2018-03-09,2018-03-15,LHG,800,23.2,58687.498
2018-03-12,2018-03-15,LHG,800,23.2,59638.068
2018-03-14,2018-03-15,LHG,800,23.2,59845.728
2018-03-15,2018-03-15,LHG,800,23.2,59988.864
2017-12-11,2018-03-15,MHC,2800,6.15,57186.39600000001
2017-12-12,2018-03-15,MHC,2900,6.15,61218.9944
2017-12-21,2018-03-15,MHC,2900,6.15,62249.919
2017-12-14,2018-03-15,NCT,100,99.0,62124.83
2017-12-15,2018-03-15,NCT,100,99.0,56471.06800000001
2017-12-18,2018-03-15,NCT,100,99.0,57511.452000000005
2017-12-19,2018-03-15,NCT,100,99.0,57451.416
2017-12-20,2018-03-15,NCT,100,99.0,62599.97000000001
2017-12-21,2018-03-15,NCT,100,99.0,62049.919
2017-12-22,2018-03-15,NCT,100,99.0,68564.986
2017-12-26,2018-03-15,NCT,100,99.0,57281.338
2017-12-27,2018-03-15,NCT,100,99.0,49481.18200000001
2017-12-28,2018-03-15,NCT,100,99.0,55075.976
2017-12-29,2018-03-15,NCT,100,99.0,60874.08
2018-01-02,2018-03-15,NCT,100,99.0,60693.972
2017-12-20,2018-03-15,NDN,1800,14.5,64219.97000000001
2017-12-21,2018-03-15,NDN,1800,14.5,63669.919
2017-12-22,2018-03-15,NDN,1800,14.5,70184.986
2017-12-25,2018-03-15,NDN,1900,14.5,57806.31
2017-12-26,2018-03-15,NDN,1900,14.5,58991.338
2018-01-16,2018-03-15,NDN,1600,14.5,60891.418
2018-01-17,2018-03-15,NDN,1600,14.5,56015.746
2018-01-18,2018-03-15,NDN,1700,14.5,58005.062
2018-01-19,2018-03-15,NDN,1700,14.5,66229.274
2018-01-22,2018-03-15,NDN,1700,14.5,65408.782
2018-01-23,2018-03-15,NDN,1700,14.5,74890.342
2018-01-24,2018-03-15,NDN,1700,14.5,74670.20999999999
2018-01-25,2018-03-15,NDN,1700,14.5,62326.121
2018-01-30,2018-03-15,NDN,1700,14.5,60767.318
2018-01-31,2018-03-15,NDN,1700,14.5,66411.39700000001
2018-02-01,2018-03-15,NDN,1700,14.5,71796.652
2018-03-13,2018-03-15,NDN,1400,14.5,60127.31800000001
2018-03-14,2018-03-15,NDN,1400,14.5,61105.728
2018-03-15,2018-03-15,NDN,1300,14.5,59977.554000000004
2017-12-15,2018-03-15,NTC,200,83.1,56571.06800000001
2018-01-03,2018-03-15,NTC,200,83.1,60229.664000000004
2018-01-04,2018-03-15,NTC,200,83.1,60369.74800000001
2018-01-05,2018-03-15,NTC,200,83.1,60289.7
2018-01-08,2018-03-15,NTC,200,83.1,60100.414
2018-01-09,2018-03-15,NTC,200,83.1,59685.25199999999
2017-12-13,2018-03-15,SCS,100,160.2,60940.214
2017-12-14,2018-03-15,SCS,100,160.2,62244.83
2017-12-22,2018-03-15,SCS,100,160.2,70304.986
2017-12-28,2018-03-15,SCS,100,160.2,55195.976
2017-12-29,2018-03-15,SCS,100,160.2,60994.08
2018-01-02,2018-03-15,SCS,100,160.2,60813.972
2018-01-03,2018-03-15,SCS,100,160.2,60349.664000000004
2018-01-04,2018-03-15,SCS,100,160.2,60489.74800000001
2018-01-05,2018-03-15,SCS,100,160.2,60409.7
2018-01-08,2018-03-15,SCS,100,160.2,60220.414
2018-01-09,2018-03-15,SCS,100,160.2,59805.25199999999
2018-01-10,2018-03-15,SCS,100,160.2,57345.4648
2018-01-11,2018-03-15,SCS,100,160.2,59765.048
2018-01-12,2018-03-15,SCS,100,160.2,60170.291
2018-01-15,2018-03-15,SCS,100,160.2,60220.320999999996
2018-01-19,2018-03-15,SCS,100,160.2,66349.274
2018-01-22,2018-03-15,SCS,100,160.2,65528.782
2018-01-23,2018-03-15,SCS,100,160.2,75010.342
2018-01-24,2018-03-15,SCS,100,160.2,74790.20999999999
2018-02-02,2018-03-15,SCS,100,160.2,66758.806
2018-02-06,2018-03-15,SCS,100,160.2,64721.496
2018-02-07,2018-03-15,SCS,100,160.2,63680.872
2018-02-08,2018-03-15,SCS,100,160.2,63860.98
2018-02-09,2018-03-15,SCS,100,160.2,64041.087999999996
2018-02-12,2018-03-15,SCS,100,160.2,63440.727999999996
2018-02-13,2018-03-15,SCS,100,160.2,62870.386
2018-02-21,2018-03-15,SCS,100,160.2,60360.61
2018-02-22,2018-03-15,SCS,100,160.2,59248.212
2018-02-23,2018-03-15,SCS,100,160.2,58939.034
2018-02-26,2018-03-15,SCS,100,160.2,60468.392
2018-02-27,2018-03-15,SCS,100,160.2,59528.409999999996
2018-02-28,2018-03-15,SCS,100,160.2,59288.266
2018-03-01,2018-03-15,SCS,100,160.2,60660.14
2018-03-02,2018-03-15,SCS,100,160.2,59718.524000000005
2018-03-05,2018-03-15,SCS,100,160.2,59818.584
2018-03-06,2018-03-15,SCS,100,160.2,59460.07
2018-03-07,2018-03-15,SCS,100,160.2,59418.344
2018-03-08,2018-03-15,SCS,100,160.2,59077.66
2018-03-09,2018-03-15,SCS,100,160.2,58807.498
2018-03-12,2018-03-15,SCS,100,160.2,59758.068
2018-03-13,2018-03-15,SCS,100,160.2,60247.31800000001
2017-12-11,2018-03-15,SJF,1200,15.3,57235.38000000001
2017-12-12,2018-03-15,SJF,1200,15.3,61278.9944
2017-12-13,2018-03-15,SJF,1200,15.3,61000.214
2017-12-14,2018-03-15,SJF,1200,15.3,62304.83
2017-12-15,2018-03-15,SJF,1200,15.3,56631.06800000001
2017-12-18,2018-03-15,SJF,1200,15.3,57571.452000000005
2017-12-19,2018-03-15,SJF,1200,15.3,57511.416
2017-12-20,2018-03-15,SJF,1200,15.3,64279.97000000001
2017-12-27,2018-03-15,SJF,1200,15.3,49541.18200000001
2017-12-29,2018-03-15,SJF,1200,15.3,61054.08
2018-01-02,2018-03-15,SJF,1200,15.3,60873.972
2018-01-03,2018-03-15,SJF,1200,15.3,60409.664000000004
2018-01-04,2018-03-15,SJF,1200,15.3,60549.74800000001
2018-01-05,2018-03-15,SJF,1200,15.3,60469.7
2018-01-09,2018-03-15,SJF,1100,15.3,59860.25199999999
2018-01-11,2018-03-15,SJF,1100,15.3,59820.048
2018-01-12,2018-03-15,SJF,1100,15.3,60225.291
2018-01-15,2018-03-15,SJF,1100,15.3,60275.320999999996
2018-01-16,2018-03-15,SJF,1100,15.3,60946.418
2018-01-25,2018-03-15,SJF,1100,15.3,62381.121
2018-01-29,2018-03-15,SJF,1100,15.3,53547.67800000001
2017-12-25,2018-03-15,SSN,1000,17.0,57706.31
2018-01-25,2018-03-15,TRC,600,28.8,62261.121
2018-01-26,2018-03-15,TRC,600,28.8,59156.466
2017-12-13,2018-03-15,TTB,1500,11.2,60840.134
2018-01-23,2018-03-15,TV2,100,236.0,74810.342
2018-01-24,2018-03-15,TV2,100,236.0,74590.20999999999
2018-02-26,2018-03-15,TVC,2000,10.6,62268.392
2018-02-27,2018-03-15,TVC,1900,10.6,61238.409999999996
