start-date,curr-date,tickersymbol,amt,close,unrealized-asset
2019-01-14,2019-01-14,ACV,200,88.4,59989.392
2019-01-14,2019-01-15,ACV,200,88.8,60069.392
2019-01-14,2019-01-16,ACV,200,87.8,59869.392
2019-01-14,2019-01-17,ACV,200,86.2,59549.392
2019-01-14,2019-01-18,ACV,200,85.0,59309.392
2019-01-14,2019-01-21,ACV,200,86.6,59629.392
2019-01-14,2019-01-22,ACV,200,86.0,59509.392
2019-01-14,2019-01-23,ACV,200,83.7,59049.392
2019-01-14,2019-01-24,ACV,200,84.5,59209.392
2019-01-14,2019-01-25,ACV,200,85.0,59309.392
2019-01-14,2019-01-28,ACV,200,84.4,59189.392
2019-01-14,2019-01-29,ACV,200,84.2,59149.392
2019-01-14,2019-01-30,ACV,200,83.5,59009.392
2019-01-14,2019-01-31,ACV,200,84.1,59129.392
2019-01-14,2019-02-01,ACV,200,84.1,59129.392
2019-01-14,2019-02-11,ACV,200,84.5,59209.392
2019-01-14,2019-02-12,ACV,200,85.0,59309.392
2019-01-14,2019-02-13,ACV,200,86.0,59509.392
2019-01-14,2019-02-14,ACV,200,85.5,59409.392
2019-01-14,2019-02-15,ACV,200,86.9,59689.392
2019-02-15,2019-02-15,NTC,200,94.5,59988.66
2019-01-14,2019-02-18,ACV,200,88.3,59969.392
2019-02-15,2019-02-18,NTC,200,96.3,60348.66
2019-01-14,2019-02-19,ACV,200,88.1,59929.392
2019-02-15,2019-02-19,NTC,200,97.5,60588.66
2019-01-14,2019-02-20,ACV,200,89.7,60249.392
2019-02-15,2019-02-20,NTC,200,101.8,61448.66
2019-01-14,2019-02-21,ACV,200,89.6,60229.392
2019-02-15,2019-02-21,NTC,200,104.0,61888.66
2019-01-14,2019-02-22,ACV,200,88.3,59969.392
2019-02-15,2019-02-22,NTC,200,106.0,62288.66
2019-01-14,2019-02-25,ACV,200,90.7,60449.392
2019-02-15,2019-02-25,NTC,200,108.0,62688.66
2019-01-14,2019-02-26,ACV,200,90.1,60329.392
2019-02-15,2019-02-26,NTC,200,112.0,63488.66
2019-01-14,2019-02-27,ACV,200,89.7,60249.392
2019-02-15,2019-02-27,NTC,200,114.0,63888.66
2019-01-14,2019-02-28,ACV,200,88.0,59909.392
2019-02-15,2019-02-28,NTC,200,106.0,62288.66
2019-01-14,2019-03-01,ACV,200,87.9,59889.392
2019-02-15,2019-03-01,NTC,200,108.0,62688.66
2019-01-14,2019-03-04,ACV,200,88.9,60089.392
2019-02-15,2019-03-04,NTC,200,105.0,62088.66
2019-01-14,2019-03-05,ACV,200,88.6,60029.392
2019-02-15,2019-03-05,NTC,200,106.6,62408.66
2019-01-14,2019-03-06,ACV,200,88.0,59909.392
2019-02-15,2019-03-06,NTC,200,108.0,62688.66
2019-01-14,2019-03-07,ACV,200,89.8,60269.392
2019-02-15,2019-03-07,NTC,200,113.6,63808.66
2019-03-07,2019-03-07,PVT,1100,17.45,59988.483
2019-01-14,2019-03-08,ACV,200,88.5,60009.392
2019-02-15,2019-03-08,NTC,200,119.4,64968.66
2019-03-07,2019-03-08,PVT,1100,17.4,59933.483
2019-01-14,2019-03-11,ACV,200,87.5,59809.392
2019-02-15,2019-03-11,NTC,200,120.5,65188.66
2019-03-07,2019-03-11,PVT,1100,17.3,59823.483
2019-01-14,2019-03-12,ACV,200,87.6,59829.392
2019-02-15,2019-03-12,NTC,200,118.4,64768.66
2019-03-07,2019-03-12,PVT,1100,17.6,60153.483
2019-01-14,2019-03-13,ACV,200,86.5,59609.392
2019-02-15,2019-03-13,NTC,200,119.0,64888.66
2019-03-07,2019-03-13,PVT,1100,17.7,60263.483
2019-01-14,2019-03-14,ACV,200,87.0,59709.392
2019-02-15,2019-03-14,NTC,200,120.2,65128.66
2019-03-07,2019-03-14,PVT,1100,17.4,59933.483
2019-01-14,2019-03-15,ACV,200,86.5,59609.392
2019-02-15,2019-03-15,NTC,200,120.1,65108.66
2019-03-07,2019-03-15,PVT,1100,17.55,60098.483
2019-01-14,2019-03-18,ACV,200,87.6,59829.392
2019-02-15,2019-03-18,NTC,200,117.1,64508.66
2019-03-07,2019-03-18,PVT,1100,17.9,60483.483
2019-01-14,2019-03-19,ACV,200,88.0,59909.392
2019-02-15,2019-03-19,NTC,200,117.0,64488.66
2019-03-07,2019-03-19,PVT,1100,17.9,60483.483
2019-01-14,2019-03-20,ACV,200,86.6,59629.392
2019-02-15,2019-03-20,NTC,200,116.0,64288.66
2019-03-07,2019-03-20,PVT,1100,17.9,60483.483
2019-01-14,2019-03-21,ACV,200,85.0,59309.392
2019-02-15,2019-03-21,NTC,200,114.7,64028.66
2019-03-07,2019-03-21,PVT,1100,17.6,60153.483
2019-01-14,2019-03-22,ACV,200,86.3,59569.392
2019-02-15,2019-03-22,NTC,200,118.3,64748.66
2019-03-07,2019-03-22,PVT,1100,17.5,60043.483
2019-01-14,2019-03-25,ACV,200,84.8,59269.392
2019-02-15,2019-03-25,NTC,200,117.0,64488.66
2019-03-07,2019-03-25,PVT,1100,17.3,59823.483
2019-01-14,2019-03-26,ACV,200,84.0,59109.392
2019-02-15,2019-03-26,NTC,200,117.7,64628.66
2019-03-07,2019-03-26,PVT,1100,17.3,59823.483
2019-01-14,2019-03-27,ACV,200,84.2,59149.392
2019-02-15,2019-03-27,NTC,200,116.9,64468.66
2019-03-07,2019-03-27,PVT,1100,17.2,59713.483
2019-01-14,2019-03-28,ACV,200,85.1,59329.392
2019-02-15,2019-03-28,NTC,200,115.5,64188.66
2019-03-07,2019-03-28,PVT,1100,17.3,59823.483
2019-01-14,2019-03-29,ACV,200,84.7,59249.392
2019-02-15,2019-03-29,NTC,200,115.8,64248.66
2019-03-07,2019-03-29,PVT,1100,17.0,59493.483
2019-01-14,2019-04-01,ACV,200,85.1,59329.392
2019-02-15,2019-04-01,NTC,200,114.9,64068.66
2019-03-07,2019-04-01,PVT,1100,16.55,58998.483
2019-01-14,2019-04-02,ACV,200,84.5,59209.392
2019-04-02,2019-04-02,DPG,300,58.9,59989.398
2019-02-15,2019-04-02,NTC,200,114.5,63988.66
2019-03-07,2019-04-02,PVT,1100,16.35,58778.483
2019-01-14,2019-04-03,ACV,200,84.2,59149.392
2019-04-02,2019-04-03,DPG,300,58.0,59719.398
2019-04-03,2019-04-03,DPG,300,58.0,59989.56
2019-02-15,2019-04-03,NTC,200,116.5,64388.66
2019-03-07,2019-04-03,PVT,1100,16.3,58723.483
2019-01-14,2019-04-04,ACV,200,83.0,58909.392
2019-04-02,2019-04-04,DPG,300,61.4,60739.398
2019-04-03,2019-04-04,DPG,300,61.4,61009.56
2019-02-15,2019-04-04,NTC,200,118.9,64868.66
2019-03-07,2019-04-04,PVT,1100,16.4,58833.483
2019-01-14,2019-04-05,ACV,200,82.0,58709.392
2019-04-02,2019-04-05,DPG,300,62.2,60979.398
2019-04-03,2019-04-05,DPG,300,62.2,61249.56
2019-02-15,2019-04-05,NTC,200,119.0,64888.66
2019-03-07,2019-04-05,PVT,1100,16.6,59053.483
2019-01-14,2019-04-08,ACV,200,83.7,59049.392
2019-04-02,2019-04-08,DPG,300,60.9,60589.398
2019-04-03,2019-04-08,DPG,300,60.9,60859.56
2019-04-08,2019-04-08,DPG,300,60.9,59989.038
2019-02-15,2019-04-08,NTC,200,118.8,64848.66
2019-03-07,2019-04-08,PVT,1100,17.0,59493.483
2019-01-14,2019-04-09,ACV,200,83.5,59009.392
2019-04-02,2019-04-09,DPG,300,59.7,60229.398
2019-04-03,2019-04-09,DPG,300,59.7,60499.56
2019-04-08,2019-04-09,DPG,300,59.7,59629.038
2019-04-09,2019-04-09,DPG,300,59.7,59989.254
2019-02-15,2019-04-09,NTC,200,116.5,64388.66
2019-03-07,2019-04-09,PVT,1100,16.8,59273.483
2019-01-14,2019-04-10,ACV,200,82.9,58889.392
2019-04-02,2019-04-10,DPG,300,57.8,59659.398
2019-04-03,2019-04-10,DPG,300,57.8,59929.56
2019-04-08,2019-04-10,DPG,300,57.8,59059.038
2019-04-09,2019-04-10,DPG,300,57.8,59419.254
2019-02-15,2019-04-10,NTC,200,114.7,64028.66
2019-03-07,2019-04-10,PVT,1100,16.8,59273.483
2019-01-14,2019-04-11,ACV,200,82.0,58709.392
2019-04-02,2019-04-11,DPG,300,58.3,59809.398
2019-04-03,2019-04-11,DPG,300,58.3,60079.56
2019-04-08,2019-04-11,DPG,300,58.3,59209.038
2019-04-09,2019-04-11,DPG,300,58.3,59569.254
2019-02-15,2019-04-11,NTC,200,113.6,63808.66
2019-03-07,2019-04-11,PVT,1100,16.7,59163.483
2019-01-14,2019-04-12,ACV,200,83.9,59089.392
2019-04-02,2019-04-12,DPG,300,59.0,60019.398
2019-04-03,2019-04-12,DPG,300,59.0,60289.56
2019-04-08,2019-04-12,DPG,300,59.0,59419.038
2019-04-09,2019-04-12,DPG,300,59.0,59779.254
2019-02-15,2019-04-12,NTC,200,114.0,63888.66
2019-03-07,2019-04-12,PVT,1100,16.65,59108.483
2019-01-14,2019-04-16,ACV,200,83.2,58939.407999999996
2019-04-02,2019-04-16,DPG,300,58.9,59989.398
2019-04-03,2019-04-16,DPG,300,58.9,60259.56
2019-04-08,2019-04-16,DPG,300,58.9,59389.038
2019-04-09,2019-04-16,DPG,300,58.9,59749.254
2019-02-15,2019-04-16,NTC,200,115.4,64168.66
2019-03-07,2019-04-16,PVT,1100,16.7,59163.483
2019-04-02,2019-04-17,DPG,300,58.0,59719.398
2019-04-03,2019-04-17,DPG,300,58.0,59989.56
2019-04-08,2019-04-17,DPG,300,58.0,59119.038
2019-04-09,2019-04-17,DPG,300,58.0,59479.254
2019-02-15,2019-04-17,NTC,200,113.7,63828.66
2019-03-07,2019-04-17,PVT,1100,16.6,59053.483
2019-04-02,2019-04-18,DPG,300,57.9,59689.398
2019-04-03,2019-04-18,DPG,300,57.9,59959.56
2019-04-08,2019-04-18,DPG,300,57.9,59089.038
2019-04-09,2019-04-18,DPG,300,57.9,59449.254
2019-02-15,2019-04-18,NTC,200,113.5,63788.66
2019-03-07,2019-04-18,PVT,1100,16.25,58668.483
2019-04-02,2019-04-19,DPG,300,58.0,59719.398
2019-04-03,2019-04-19,DPG,300,58.0,59989.56
2019-04-08,2019-04-19,DPG,300,58.0,59119.038
2019-04-09,2019-04-19,DPG,300,58.0,59479.254
2019-02-15,2019-04-19,NTC,200,108.0,62688.66
2019-03-07,2019-04-19,PVT,1100,16.4,58833.483
2019-04-02,2019-04-22,DPG,300,56.9,59389.398
2019-04-03,2019-04-22,DPG,300,56.9,59659.56
2019-04-08,2019-04-22,DPG,300,56.9,58789.038
2019-04-09,2019-04-22,DPG,300,56.9,59149.254
2019-02-15,2019-04-22,NTC,200,103.0,61688.66
2019-03-07,2019-04-22,PVT,1100,16.35,58778.483
2019-04-02,2019-04-23,DPG,300,58.3,59809.398
2019-04-03,2019-04-23,DPG,300,58.3,60079.56
2019-04-08,2019-04-23,DPG,300,58.3,59209.038
2019-04-09,2019-04-23,DPG,300,58.3,59569.254
2019-02-15,2019-04-23,NTC,200,107.2,62528.66
2019-03-07,2019-04-23,PVT,1100,16.35,58778.483
2019-04-02,2019-04-24,DPG,300,60.5,60469.398
2019-04-03,2019-04-24,DPG,300,60.5,60739.56
2019-04-08,2019-04-24,DPG,300,60.5,59869.038
2019-04-09,2019-04-24,DPG,300,60.5,60229.254
2019-02-15,2019-04-24,NTC,200,107.4,62568.66
2019-03-07,2019-04-24,PVT,1100,16.35,58778.483
2019-04-02,2019-04-25,DPG,300,60.6,60499.398
2019-04-03,2019-04-25,DPG,300,60.6,60769.56
2019-04-08,2019-04-25,DPG,300,60.6,59899.038
2019-04-09,2019-04-25,DPG,300,60.6,60259.254
2019-02-15,2019-04-25,NTC,200,105.8,62248.66
2019-03-07,2019-04-25,PVT,1100,16.4,58833.483
2019-04-02,2019-04-26,DPG,300,60.8,60559.398
2019-04-03,2019-04-26,DPG,300,60.8,60829.56
2019-04-08,2019-04-26,DPG,300,60.8,59959.038
2019-04-09,2019-04-26,DPG,300,60.8,60319.254
2019-02-15,2019-04-26,NTC,200,106.9,62468.66
2019-03-07,2019-04-26,PVT,1100,16.35,58778.483
2019-04-26,2019-04-26,TDM,600,29.6,59989.344
2019-04-02,2019-05-02,DPG,300,61.0,60619.398
