date,tickersymbol
2018-11-07,VPG
2018-11-07,FMC
2018-11-08,YEG
2018-11-08,FMC
2018-11-08,VPG
2018-11-09,FMC
2018-11-09,YEG
2018-11-09,BWE
2018-11-12,AMV
2018-11-12,YEG
2018-11-12,FMC
2018-11-13,YEG
2018-11-13,FMC
2018-11-13,AMV
2018-11-14,FMC
2018-11-14,AMV
2018-11-14,YEG
2018-11-15,YEG
2018-11-15,AMV
2018-11-15,TTH
2018-11-16,YEG
2018-11-16,TTH
2018-11-16,AMV
2018-11-19,BWE
2018-11-19,AMV
2018-11-19,YEG
2018-11-20,GMC
2018-11-20,BWE
2018-11-20,AMV
2018-11-21,BWE
2018-11-21,YEG
2018-11-21,AMV
2018-11-22,BWE
2018-11-22,GMC
2018-11-22,AMV
2018-11-23,CMX
2018-11-23,BWE
2018-11-23,AMV
2018-11-26,AMV
2018-11-26,BWE
2018-11-26,GMC
2018-11-27,CMX
2018-11-27,AMV
2018-11-27,GMC
2018-11-28,ACL
2018-11-28,AMV
2018-11-28,CMX
2018-11-29,ACL
2018-11-29,AMV
2018-11-29,CMX
2018-11-30,ACL
2018-11-30,AMV
2018-11-30,DGC
2018-12-03,AMV
2018-12-03,ACL
2018-12-03,CMX
2018-12-04,AMV
2018-12-04,CMX
2018-12-04,ACL
2018-12-05,AMV
2018-12-05,BWE
2018-12-05,ACL
2018-12-06,AMV
2018-12-06,BWE
2018-12-06,ACL
2018-12-07,BWE
2018-12-07,AMV
2018-12-07,CMX
2018-12-10,BWE
2018-12-10,AMV
2018-12-10,CMX
2018-12-11,AMV
2018-12-11,CMX
2018-12-11,ACL
2018-12-12,BWE
2018-12-12,AMV
2018-12-12,CMX
2018-12-13,BWE
2018-12-13,AMV
2018-12-13,CMX
2018-12-14,BWE
2018-12-14,CMX
2018-12-14,AMV
2018-12-17,BWE
2018-12-17,AMV
2018-12-17,CMX
2018-12-18,BWE
2018-12-18,AMV
2018-12-18,CMX
2018-12-19,BWE
2018-12-19,AMV
2018-12-19,CMX
2018-12-20,BWE
2018-12-20,AMV
2018-12-20,CMX
2018-12-21,BWE
2018-12-21,AMV
2018-12-21,CMX
2018-12-24,BWE
2018-12-24,CMX
2018-12-24,MCH
2018-12-25,BWE
2018-12-25,MCH
2018-12-25,CMX
2018-12-26,BWE
2018-12-26,MCH
2018-12-27,BWE
2018-12-27,MCH
2018-12-27,CMX
2018-12-28,BWE
2018-12-28,CMX
