date,tickersymbol
2018-10-31,TNT
2018-10-31,AMV
2018-10-31,YEG
2018-11-01,TNT
2018-11-01,AMV
2018-11-01,YEG
2018-11-02,AMV
2018-11-02,YEG
2018-11-02,TNT
2018-11-05,AMV
2018-11-05,YEG
2018-11-05,DTD
2018-11-06,DTD
2018-11-06,YEG
2018-11-06,KOS
2018-11-07,DTD
2018-11-07,YEG
2018-11-07,KOS
2018-11-08,YEG
2018-11-08,DTD
2018-11-09,YEG
2018-11-09,KOS
2018-11-09,IBC
2018-11-12,AMV
2018-11-12,YEG
2018-11-12,TVC
2018-11-13,YEG
2018-11-13,AMV
2018-11-13,TVC
2018-11-14,AMV
2018-11-14,YEG
2018-11-14,TVC
2018-11-15,YEG
2018-11-15,AMV
2018-11-15,TTH
2018-11-16,YEG
2018-11-16,TTH
2018-11-16,AMV
2018-11-19,AMV
2018-11-19,YEG
2018-11-19,TTH
2018-11-20,AMV
2018-11-20,YEG
2018-11-20,TTH
2018-11-21,YEG
2018-11-21,AMV
2018-11-21,TTH
2018-11-22,AMV
2018-11-22,YEG
2018-11-22,TTH
2018-11-23,AMV
2018-11-23,YEG
2018-11-23,DTD
2018-11-26,AMV
2018-11-26,YEG
2018-11-26,KOS
2018-11-27,AMV
2018-11-27,YEG
2018-11-27,KOS
2018-11-28,AMV
2018-11-28,KOS
2018-11-29,VC3
2018-11-29,AMV
2018-11-29,KOS
2018-11-30,VC3
2018-11-30,AMV
2018-11-30,KOS
2018-12-03,MPT
2018-12-03,VC3
2018-12-03,AMV
2018-12-04,VC3
2018-12-04,AMV
2018-12-04,GEG
2018-12-05,AMV
2018-12-05,GEG
2018-12-05,KOS
2018-12-06,MPT
2018-12-06,AMV
2018-12-06,GEG
2018-12-07,AMV
2018-12-07,MPT
2018-12-07,GEG
2018-12-10,AMV
2018-12-10,MPT
2018-12-10,KPF
2018-12-11,AMV
2018-12-11,MPT
2018-12-11,GEG
2018-12-12,AMV
2018-12-12,MPT
2018-12-12,GEG
2018-12-13,AMV
2018-12-13,VEF
2018-12-13,MPT
2018-12-14,VEF
2018-12-14,AMV
2018-12-14,GEG
2018-12-17,AMV
2018-12-17,GEG
2018-12-17,MPT
2018-12-18,AMV
2018-12-18,NAF
2018-12-18,DBD
2018-12-19,AMV
2018-12-19,DBD
2018-12-19,TVC
2018-12-20,AMV
2018-12-20,DBD
2018-12-20,NAF
2018-12-21,AMV
2018-12-21,NAF
2018-12-21,DBD
2018-12-24,DBD
2018-12-24,NAF
2018-12-24,TVC
2018-12-25,KPF
2018-12-26,KPF
2018-12-26,NAF
2018-12-27,KPF
2018-12-27,NAF
2018-12-28,KPF
2018-12-28,NAF
