date,tickersymbol
2019-02-22,BSQ
2019-02-25,HUG
2019-02-25,NTC
2019-02-25,TDM
2019-02-26,BWS
2019-02-26,HUG
2019-02-26,NTC
2019-02-27,BWS
2019-02-27,MCH
2019-02-27,TDM
2019-02-28,PPC
2019-02-28,VLA
2019-02-28,BSQ
2019-03-01,VLA
2019-03-01,HUG
2019-03-01,BSQ
2019-03-04,HHC
2019-03-04,VLA
2019-03-04,BSQ
2019-03-05,HHC
2019-03-05,VLA
2019-03-05,VNG
2019-03-06,HHC
2019-03-06,GDW
2019-03-06,VLA
2019-03-07,HHC
2019-03-07,DNW
2019-03-07,VLA
2019-03-08,HHC
2019-03-08,VLA
2019-03-08,VNG
2019-03-11,HHC
2019-03-11,VLA
2019-03-11,NTC
2019-03-12,VLA
2019-03-12,BSQ
2019-03-12,NTC
2019-03-13,GDW
2019-03-13,VLA
2019-03-13,NTC
2019-03-14,HPW
2019-03-14,VLA
2019-03-14,NTC
2019-03-15,GEG
2019-03-15,VNG
2019-03-15,NTC
2019-03-18,GEG
2019-03-18,VLA
2019-03-18,BWS
2019-03-19,TCO
2019-03-19,VLA
2019-03-19,PPC
2019-03-20,VLA
2019-03-20,VNG
2019-03-20,TCO
2019-03-21,VLA
2019-03-21,TCO
2019-03-21,PPC
2019-03-22,SCS
2019-03-22,DPG
2019-03-22,NBW
2019-03-25,BSQ
2019-03-25,DNW
2019-03-25,GVR
2019-03-26,BSQ
2019-03-26,VPD
2019-03-26,DPG
2019-03-27,DPG
2019-03-27,DNW
2019-03-27,VE4
2019-03-28,VE4
2019-03-28,DPG
2019-03-28,SCS
2019-03-29,VE4
2019-03-29,SCS
2019-03-29,DNW
2019-04-01,VE4
2019-04-01,SCS
2019-04-01,NVT
2019-04-02,VE4
2019-04-02,NVT
2019-04-02,SCS
2019-04-03,SCS
2019-04-03,HLD
2019-04-03,DDG
2019-04-04,BRR
2019-04-04,VNG
2019-04-04,DDG
2019-04-05,VNG
2019-04-05,BTW
2019-04-05,NTC
2019-04-08,VNG
2019-04-08,HVH
2019-04-08,NTC
2019-04-09,NTC
2019-04-09,SCS
2019-04-09,CMG
2019-04-10,TDM
2019-04-10,VCF
2019-04-10,SCS
2019-04-11,SCS
2019-04-11,VGR
2019-04-11,DNH
2019-04-12,BWS
2019-04-12,SCS
2019-04-12,DNH
2019-04-16,SCS
2019-04-16,TDM
2019-04-16,TTN
2019-04-17,TDM
2019-04-17,TTN
2019-04-17,SCS
2019-04-18,TDM
2019-04-18,SCS
2019-04-18,HLD
2019-04-19,AST
2019-04-19,HLD
2019-04-19,SCS
2019-04-22,VRG
2019-04-22,TDM
2019-04-22,HLD
2019-04-23,SGN
2019-04-23,TDM
2019-04-23,TV2
2019-04-24,TV2
2019-04-24,HDA
2019-04-24,TDM
2019-04-25,GEG
2019-04-25,VRG
2019-04-25,TDM
2019-04-26,FDC
2019-04-26,TDM
2019-04-26,HVH
2019-05-02,FPT
2019-05-02,GAS
2019-05-02,SCS
2019-05-03,FPT
2019-05-03,GAS
2019-05-03,GEG
2019-05-06,FPT
2019-05-06,HVH
2019-05-06,GEG
2019-05-07,AST
2019-05-07,SCS
2019-05-07,TDM
2019-05-08,DLT
2019-05-08,SCS
2019-05-08,GHC
2019-05-09,ARM
2019-05-09,AST
2019-05-09,GHC
2019-05-10,ARM
2019-05-10,GHC
2019-05-10,DLT
2019-05-13,ARM
2019-05-13,GHC
2019-05-13,HTP
2019-05-14,ARM
2019-05-14,GHC
2019-05-14,HTP
2019-05-15,ARM
2019-05-15,HTP
2019-05-15,IST
2019-05-16,ARM
2019-05-16,HTP
2019-05-16,HVH
2019-05-17,BHN
2019-05-17,HTP
2019-05-17,ARM
2019-05-20,BHN
2019-05-20,HTP
2019-05-20,ARM
2019-05-21,HTP
2019-05-21,ARM
2019-05-21,VCM
2019-05-22,HTP
2019-05-22,ARM
2019-05-22,NAF
2019-05-23,HTP
2019-05-23,NQN
2019-05-23,ARM
2019-05-24,HTP
2019-05-24,VCM
2019-05-24,ARM
2019-05-27,HTP
2019-05-27,VCM
2019-05-27,ARM
2019-05-28,SCS
2019-05-28,HTP
2019-05-28,ARM
2019-05-29,ARM
2019-05-29,HTP
2019-05-29,SZC
2019-05-30,HTP
2019-05-30,SZC
2019-05-30,CMG
2019-05-31,HTP
2019-05-31,HJS
2019-05-31,MVB
2019-06-03,HTP
2019-06-03,NAF
2019-06-03,HJS
2019-06-04,HTP
2019-06-04,NAF
2019-06-04,HJS
2019-06-05,HTP
2019-06-05,HJS
2019-06-05,HLY
2019-06-06,HTP
2019-06-06,DLT
2019-06-06,HJS
2019-06-07,DLT
2019-06-07,NQN
2019-06-07,HTP
2019-06-10,HTP
2019-06-10,QPH
2019-06-10,NAF
2019-06-11,TSJ
2019-06-11,HTP
2019-06-11,NAF
2019-06-12,DLT
2019-06-12,HTP
2019-06-12,NAF
2019-06-13,HLY
2019-06-13,HTP
2019-06-13,NQN
2019-06-14,HTP
2019-06-14,TSJ
2019-06-14,TV4
2019-06-17,HTP
2019-06-17,NQN
2019-06-17,HWS
2019-06-18,HTP
2019-06-18,NQN
2019-06-18,HWS
2019-06-19,HTP
2019-06-19,HLY
2019-06-19,MVB
2019-06-20,HLY
2019-06-20,HTP
2019-06-20,GHC
2019-06-21,HTP
2019-06-21,TSJ
2019-06-21,PDN
2019-06-24,HTP
2019-06-24,PDN
2019-06-24,GHC
2019-06-25,HTP
2019-06-25,PDN
2019-06-25,SGC
2019-06-26,HTP
2019-06-26,PDN
2019-06-26,SCD
2019-06-27,HTP
2019-06-27,HLY
2019-06-27,PDN
2019-06-28,TSJ
2019-06-28,PDN
2019-06-28,HTP
2019-07-01,ACV
2019-07-01,PDN
2019-07-01,NAF
2019-07-02,HOT
2019-07-02,NAF
2019-07-02,LGC
2019-07-03,HOT
2019-07-03,NAF
2019-07-03,MWG
2019-07-04,HOT
2019-07-04,PDN
2019-07-04,MWG
2019-07-05,PDN
2019-07-05,VJC
2019-07-05,MWG
2019-07-08,VJC
2019-07-08,MWG
2019-07-08,PDN
2019-07-09,PDN
2019-07-09,TSJ
2019-07-09,VJC
2019-07-10,HWS
2019-07-10,MWG
2019-07-10,PDN
2019-07-11,HWS
2019-07-11,MWG
2019-07-11,VJC
2019-07-12,VJC
2019-07-12,MWG
2019-07-12,NTC
2019-07-15,NBW
2019-07-15,MWG
2019-07-15,NTC
2019-07-16,NTC
2019-07-16,SZC
2019-07-16,QST
2019-07-17,NTC
2019-07-17,QST
2019-07-17,VJC
2019-07-18,MWG
2019-07-18,NTC
2019-07-18,GSM
2019-07-19,GSM
2019-07-19,HTM
2019-07-19,SZC
2019-07-22,GSM
2019-07-22,SZC
2019-07-22,TSJ
2019-07-23,SZC
2019-07-23,HTM
2019-07-23,PWS
2019-07-24,GEG
2019-07-24,SZC
2019-07-24,SAS
2019-07-25,NBW
2019-07-25,PIS
2019-07-25,TSJ
2019-07-26,NBT
2019-07-26,HDW
2019-07-26,NBW
2019-07-29,MWG
2019-07-29,NBT
2019-07-29,HDW
2019-07-30,MWG
2019-07-30,NBT
2019-07-30,HDW
2019-07-31,GEG
2019-07-31,NBT
2019-07-31,HDW
2019-08-01,HDW
2019-08-01,NET
2019-08-01,SGS
2019-08-02,BDW
2019-08-02,NBW
2019-08-02,HDW
2019-08-05,BDW
2019-08-05,DDG
2019-08-05,SZC
2019-08-06,SZC
2019-08-06,DDG
2019-08-06,HDW
2019-08-07,SZC
2019-08-07,DDG
2019-08-07,NTC
2019-08-08,HOT
2019-08-08,HDW
2019-08-08,SGS
2019-08-09,TCW
2019-08-09,SGS
2019-08-09,TNW
2019-08-12,DVP
2019-08-12,SMB
2019-08-12,TCL
2019-08-13,FPT
2019-08-13,VCM
2019-08-13,DVP
2019-08-14,DDG
2019-08-14,FPT
2019-08-14,VCM
2019-08-15,BTW
2019-08-15,DDG
2019-08-15,VCM
2019-08-16,FPT
2019-08-16,IST
2019-08-16,SGS
2019-08-19,ASP
2019-08-19,VQC
2019-08-19,IST
2019-08-20,FPT
2019-08-20,IST
2019-08-20,HDW
2019-08-21,LWS
2019-08-21,HDW
2019-08-21,TCL
2019-08-22,DDG
2019-08-22,FPT
2019-08-22,LWS
2019-08-23,FPT
2019-08-23,TCL
2019-08-23,DDG
2019-08-26,HWS
2019-08-26,CLX
2019-08-26,HDW
2019-08-27,DAD
2019-08-27,FPT
2019-08-27,CLX
2019-08-28,DAD
2019-08-28,THB
2019-08-28,CLX
2019-08-29,DAD
2019-08-29,TCL
2019-08-29,NBW
2019-08-30,DAD
2019-08-30,KDF
2019-08-30,TCL
2019-09-03,ASP
2019-09-03,TCL
2019-09-03,DDG
2019-09-04,ASP
2019-09-04,DDG
2019-09-04,NBW
2019-09-05,NBW
2019-09-05,EID
2019-09-05,CCR
2019-09-06,EID
2019-09-06,NBW
2019-09-06,CCR
2019-09-09,GMX
2019-09-09,EID
2019-09-09,NBW
2019-09-10,NBW
2019-09-10,CCR
2019-09-10,GTT
2019-09-11,EID
2019-09-11,NBW
2019-09-11,HWS
2019-09-12,EID
2019-09-12,ASP
2019-09-12,GTT
2019-09-13,EID
2019-09-13,FPT
2019-09-13,NAF
2019-09-16,DAE
2019-09-16,FPT
2019-09-16,ASP
2019-09-17,DAE
2019-09-17,GTT
2019-09-17,HEV
2019-09-18,DAE
2019-09-18,FPT
2019-09-18,GTT
2019-09-19,GTT
2019-09-19,MVB
2019-09-19,FPT
2019-09-20,DAD
2019-09-20,FPT
2019-09-20,TSJ
2019-09-23,AMC
2019-09-23,FPT
2019-09-23,GTT
2019-09-24,AMC
2019-09-24,GTT
2019-09-24,FPT
2019-09-25,AMC
2019-09-25,GTT
2019-09-25,NBW
2019-09-26,GTT
2019-09-26,FPT
2019-09-26,NBW
2019-09-27,GTT
2019-09-27,FPT
2019-09-27,NBW
2019-09-30,THB
2019-09-30,DCT
2019-09-30,FPT
2019-10-01,THB
2019-10-01,FDC
2019-10-01,DCT
2019-10-02,THB
2019-10-02,VAV
2019-10-02,FDC
2019-10-03,THB
2019-10-03,DCT
2019-10-03,HDW
2019-10-04,THB
2019-10-04,NNG
2019-10-04,DCT
2019-10-07,HDW
2019-10-07,TSC
2019-10-07,NBW
2019-10-08,DCT
2019-10-08,TSC
2019-10-08,FDC
2019-10-09,TSC
2019-10-09,NNG
2019-10-09,HDW
2019-10-10,NBW
2019-10-10,NNG
2019-10-10,PMW
2019-10-11,GMX
2019-10-11,NBW
2019-10-11,NNG
2019-10-14,GMX
2019-10-14,NNG
2019-10-14,TSC
2019-10-15,NNG
2019-10-15,VNG
2019-10-15,GMX
2019-10-16,PMW
2019-10-16,SBH
2019-10-16,TSC
2019-10-17,HOT
2019-10-17,TSC
2019-10-17,DSN
2019-10-18,CCR
2019-10-18,NNG
2019-10-18,SVI
2019-10-21,SVI
2019-10-21,NNG
2019-10-21,CCR
2019-10-22,SVI
2019-10-22,NNG
2019-10-22,CCR
2019-10-23,DNP
2019-10-23,SVI
2019-10-23,NNG
2019-10-24,CMW
2019-10-24,GMX
2019-10-24,SVI
2019-10-25,CMW
2019-10-25,GMX
2019-10-25,SVI
2019-10-28,SVI
2019-10-28,CMW
2019-10-28,GMX
2019-10-29,DCT
2019-10-29,SVI
2019-10-29,CMW
2019-10-30,TSC
2019-10-30,DCT
2019-10-30,CMW
2019-10-31,TSC
2019-10-31,DCT
2019-10-31,CMW
2019-11-01,TSC
2019-11-01,DCT
2019-11-01,GMX
2019-11-04,DCT
2019-11-04,GMX
2019-11-04,VPG
2019-11-05,MNB
2019-11-05,GMX
2019-11-05,PMW
2019-11-06,MNB
2019-11-06,SVI
2019-11-06,PMW
2019-11-07,MNB
2019-11-07,SVI
2019-11-07,TSC
2019-11-08,MNB
2019-11-08,SVI
2019-11-08,VCP
2019-11-11,MNB
2019-11-11,SVI
2019-11-11,THB
2019-11-12,THB
2019-11-12,NDX
2019-11-12,DAE
2019-11-13,HC3
2019-11-13,THB
2019-11-13,NDX
2019-11-14,HC3
2019-11-14,THB
2019-11-14,PMG
2019-11-15,HC3
2019-11-15,NDX
2019-11-15,THB
2019-11-18,HC3
2019-11-18,ISH
2019-11-18,THB
2019-11-19,HC3
2019-11-19,HNA
2019-11-19,ISH
2019-11-20,HC3
2019-11-20,ISH
2019-11-20,PPE
2019-11-21,HC3
2019-11-21,THB
2019-11-21,AMV
2019-11-22,HC3
2019-11-22,DSN
2019-11-22,BTW
2019-11-25,HC3
2019-11-25,THB
2019-11-25,BTW
2019-11-26,PPE
2019-11-26,BTW
2019-11-26,DSN
2019-11-27,DSN
2019-11-27,QPH
2019-11-27,BSQ
2019-11-28,QPH
2019-11-28,THB
2019-11-28,AMV
2019-11-29,HAD
2019-11-29,QPH
2019-11-29,AMV
2019-12-02,QPH
2019-12-02,BSQ
2019-12-02,HAD
2019-12-03,QPH
2019-12-03,LIX
2019-12-03,BSQ
2019-12-04,AMV
2019-12-04,BSQ
2019-12-04,LIX
2019-12-05,BSQ
2019-12-05,MCH
2019-12-05,LIX
2019-12-06,BSQ
2019-12-06,AMV
2019-12-06,DPR
2019-12-09,BSQ
2019-12-09,LIX
2019-12-09,AMV
2019-12-10,HAF
2019-12-10,PWS
2019-12-10,AMV
2019-12-11,HAF
2019-12-11,AMV
2019-12-11,PWS
2019-12-12,HAF
2019-12-12,PWS
2019-12-12,DPR
2019-12-13,AMV
2019-12-13,PWS
2019-12-13,DPR
2019-12-16,AMV
2019-12-16,HAF
2019-12-16,DPR
2019-12-17,AMV
2019-12-17,DPR
2019-12-17,PWS
2019-12-18,KHA
2019-12-18,PWS
2019-12-18,VCF
2019-12-19,GDW
2019-12-19,AMV
2019-12-19,KHA
2019-12-20,GDW
2019-12-20,AMV
2019-12-20,KHA
2019-12-23,GDW
2019-12-23,AMV
2019-12-23,KHA
2019-12-24,GDW
2019-12-24,AMV
2019-12-24,KHA
2019-12-25,GDW
2019-12-25,DNH
2019-12-25,SKG
2019-12-26,AMV
2019-12-26,DAD
2019-12-26,GDW
2019-12-27,GAB
2019-12-27,DAD
2019-12-27,GDW
2019-12-30,GDW
2019-12-30,HAF
2019-12-30,MNB
2019-12-31,DAD
2019-12-31,GDW
2019-12-31,TDW
2020-01-02,GAB
2020-01-02,GDW
2020-01-02,MNB
2020-01-03,SKG
2020-01-03,GDW
2020-01-03,SDG
2020-01-06,KHA
2020-01-06,SDG
2020-01-06,SKG
2020-01-07,VLA
2020-01-07,SDG
2020-01-07,GDW
2020-01-08,SDG
2020-01-08,GDW
2020-01-08,NBW
2020-01-09,SDG
2020-01-09,GDW
2020-01-09,NAW
2020-01-10,SDG
2020-01-10,GDW
2020-01-10,HTM
2020-01-13,SDG
2020-01-13,GDW
2020-01-13,TDW
2020-01-14,SDG
2020-01-14,GDW
2020-01-14,TDW
2020-01-15,SDG
2020-01-15,TDW
2020-01-15,GDW
2020-01-16,SDG
2020-01-16,TDW
2020-01-16,AVC
2020-01-17,AMC
2020-01-17,SDG
2020-01-17,AVC
2020-01-20,AMC
2020-01-20,SDG
2020-01-20,BTW
2020-01-21,AMC
2020-01-21,BTW
2020-01-21,SDG
2020-01-22,AMC
2020-01-22,BTW
2020-01-22,NED
2020-01-30,BTW
2020-01-30,AMC
2020-01-30,NQN
2020-01-31,BTW
2020-01-31,AMC
2020-01-31,CDN
2020-02-03,CDN
2020-02-03,VCM
2020-02-03,BGW
2020-02-04,VCM
2020-02-04,BGW
2020-02-04,HAF
2020-02-05,VCM
2020-02-05,BGW
2020-02-05,HC3
2020-02-06,VCM
2020-02-06,BGW
2020-02-06,HC3
2020-02-07,HC3
2020-02-07,VCM
2020-02-07,BGW
2020-02-10,BRR
2020-02-10,SDD
2020-02-10,VCM
2020-02-11,SDD
2020-02-11,BTW
2020-02-11,BTP
2020-02-12,BTW
2020-02-12,SDD
2020-02-12,BTP
2020-02-13,BTW
2020-02-13,HND
2020-02-13,SDD
2020-02-14,BTW
2020-02-14,SDD
2020-02-14,HND
2020-02-17,EIC
2020-02-17,HHC
2020-02-17,BTW
2020-02-18,HC3
2020-02-18,HND
2020-02-18,HHC
2020-02-19,HC3
2020-02-19,HHC
2020-02-19,BSG
2020-02-20,HC3
2020-02-20,BSG
2020-02-20,CHS
2020-02-21,HC3
2020-02-21,BSG
2020-02-21,BGW
2020-02-24,BSG
2020-02-24,HC3
2020-02-24,QNC
2020-02-25,BSG
2020-02-25,HC3
2020-02-25,QNC
2020-02-26,QNC
2020-02-26,DXP
2020-02-26,BGW
2020-02-27,DXP
2020-02-27,SAP
2020-02-27,BDT
2020-02-28,DXP
2020-02-28,YEG
2020-02-28,QST
2020-03-02,GSM
2020-03-02,YEG
2020-03-02,BSG
2020-03-03,GSM
2020-03-03,BSG
2020-03-03,SAP
2020-03-04,GSM
2020-03-04,BSG
2020-03-04,HUG
2020-03-05,GSM
2020-03-05,WCS
2020-03-05,BSG
2020-03-06,SAP
2020-03-06,BSG
2020-03-06,VE1
2020-03-09,BSG
2020-03-09,VE1
2020-03-09,WCS
2020-03-10,BSG
2020-03-10,VE1
2020-03-10,BTW
2020-03-11,YEG
2020-03-11,BTW
2020-03-11,VE1
2020-03-12,BTW
2020-03-12,VE1
2020-03-12,YEG
2020-03-13,GDW
2020-03-13,YEG
2020-03-13,BTW
2020-03-16,GDW
2020-03-16,YEG
2020-03-16,BTW
2020-03-17,GDW
2020-03-17,MVB
2020-03-17,BTW
2020-03-18,GDW
2020-03-18,MVB
2020-03-18,BTW
2020-03-19,GDW
2020-03-19,MVB
2020-03-19,BTW
2020-03-20,GDW
2020-03-20,BTW
2020-03-20,VE1
2020-03-23,GDW
2020-03-23,BTW
2020-03-23,VE1
2020-03-24,GDW
2020-03-24,VE1
2020-03-24,BGW
2020-03-25,GDW
2020-03-25,BGW
2020-03-25,CLH
2020-03-26,GDW
2020-03-26,CLH
2020-03-26,IBC
2020-03-27,GDW
2020-03-27,CLH
2020-03-27,IBC
2020-03-30,GDW
2020-03-30,CLH
2020-03-30,IBC
2020-03-31,GDW
2020-03-31,IBC
2020-03-31,CLH
2020-04-01,GDW
2020-04-01,IBC
2020-04-01,CLH
2020-04-03,GDW
2020-04-03,IBC
2020-04-03,BGW
2020-04-06,GDW
2020-04-06,IBC
2020-04-06,BGW
2020-04-07,GDW
2020-04-07,VTX
2020-04-07,IBC
2020-04-08,GDW
2020-04-08,IBC
2020-04-08,VTX
2020-04-09,GDW
2020-04-09,DNH
2020-04-09,VTX
2020-04-10,BTW
2020-04-10,GDW
2020-04-10,DNH
2020-04-13,GDW
2020-04-13,BTW
2020-04-13,DNH
2020-04-14,GDW
2020-04-14,HUG
2020-04-14,VTX
2020-04-15,GDW
2020-04-15,HUG
2020-04-15,BTW
2020-04-16,GDW
2020-04-16,HUG
2020-04-16,BTW
2020-04-17,GDW
2020-04-17,HUG
2020-04-17,LIX
2020-04-20,GDW
2020-04-20,HUG
2020-04-20,CQT
2020-04-21,GDW
2020-04-21,HUG
2020-04-21,VTX
2020-04-22,HUG
2020-04-22,VTX
2020-04-22,CLH
2020-04-23,HUG
2020-04-23,BTP
2020-04-23,CLH
2020-04-24,HUG
2020-04-24,CLH
2020-04-24,BTP
2020-04-27,HUG
2020-04-27,CLH
2020-04-27,VTX
2020-04-28,HUG
2020-04-28,VTX
2020-04-28,BTP
2020-04-29,TMG
2020-04-29,CCR
2020-04-29,BDT
2020-05-04,DNM
2020-05-04,VLW
2020-05-04,SNZ
2020-05-05,DNM
2020-05-05,SHE
2020-05-05,DGC
2020-05-06,DNM
2020-05-06,DGC
2020-05-06,LIX
2020-05-07,DGC
2020-05-07,SHE
2020-05-07,C32
2020-05-08,MTA
2020-05-08,DGC
2020-05-08,CQT
2020-05-11,AMC
2020-05-11,MTA
2020-05-11,DGC
2020-05-12,AMC
2020-05-12,LIX
2020-05-12,DGC
2020-05-13,AMC
2020-05-13,LIX
2020-05-13,DGC
2020-05-14,VLC
2020-05-14,DGC
2020-05-14,LIX
2020-05-15,DGC
2020-05-15,VLW
2020-05-15,LIX
2020-05-18,VLW
2020-05-18,DGC
2020-05-18,KDC
2020-05-19,KDC
2020-05-19,VLW
2020-05-19,DGC
2020-05-20,VLW
2020-05-20,DGC
2020-05-20,VLC
2020-05-21,DGC
2020-05-21,VLW
2020-05-21,HUG
2020-05-22,VLW
2020-05-22,HOT
2020-05-22,DNM
2020-05-25,MTA
2020-05-25,VLW
2020-05-25,HOT
2020-05-26,VLW
2020-05-26,VLC
2020-05-26,TAC
2020-05-27,VLC
2020-05-27,VLW
2020-05-27,TAC
2020-05-28,VLW
2020-05-28,TCL
2020-05-28,CTC
2020-05-29,VLW
2020-05-29,TCL
2020-05-29,VLC
2020-06-01,VLW
2020-06-01,NTC
2020-06-01,TCL
2020-06-02,CTC
2020-06-02,VLW
2020-06-02,HOT
2020-06-03,VLW
2020-06-03,HOT
2020-06-03,MTA
2020-06-04,VLW
2020-06-04,HOT
2020-06-04,MTA
2020-06-05,VLW
2020-06-05,HOT
2020-06-05,NTC
2020-06-08,VLW
2020-06-08,KSB
2020-06-08,MTA
2020-06-09,KSB
2020-06-09,VLW
2020-06-09,BMP
2020-06-10,VLW
2020-06-10,BMP
2020-06-10,TCL
2020-06-11,TCL
2020-06-11,VLW
2020-06-11,TAC
2020-06-12,NS2
2020-06-12,TAC
2020-06-12,TCL
2020-06-15,DGC
2020-06-15,NS2
2020-06-15,VLW
2020-06-16,DGC
2020-06-16,NS2
2020-06-16,TH1
2020-06-17,DGC
2020-06-17,KDC
2020-06-17,NS2
2020-06-18,NS2
2020-06-18,SHE
2020-06-18,TH1
2020-06-19,NCT
2020-06-19,NS2
2020-06-19,TH1
2020-06-22,NS2
2020-06-22,TH1
2020-06-22,VLW
2020-06-23,DGC
2020-06-23,NS2
2020-06-23,TH1
2020-06-24,BMP
2020-06-24,DGC
2020-06-24,NCT
2020-06-25,BMP
2020-06-25,SHE
2020-06-25,TH1
2020-06-26,BMP
2020-06-26,DGC
2020-06-26,KDC
2020-06-29,BMP
2020-06-29,KDC
2020-06-29,NCT
2020-06-30,DGC
2020-06-30,NCT
2020-06-30,TH1
2020-07-01,DGC
2020-07-01,TH1
2020-07-01,VLW
2020-07-02,DGC
2020-07-02,TH1
2020-07-02,VLW
2020-07-03,TH1
2020-07-03,VLW
2020-07-03,DGC
2020-07-06,NCT
2020-07-06,PMG
2020-07-06,TH1
2020-07-07,DGC
2020-07-07,TH1
2020-07-07,VLW
2020-07-08,TH1
2020-07-08,DGC
2020-07-08,KDC
2020-07-09,MH3
2020-07-09,TH1
2020-07-09,DGC
2020-07-10,SHE
2020-07-10,TH1
2020-07-10,DGC
2020-07-13,AMC
2020-07-13,HOT
2020-07-13,KDC
2020-07-14,KDC
2020-07-14,TH1
2020-07-14,HOT
2020-07-15,TH1
2020-07-15,KDC
2020-07-15,MH3
2020-07-16,HOT
2020-07-16,TH1
2020-07-16,KDC
2020-07-17,GTN
2020-07-17,TH1
2020-07-17,MH3
2020-07-20,SDN
2020-07-20,MH3
2020-07-20,NAW
2020-07-21,KDC
2020-07-21,HOT
2020-07-21,SDN
2020-07-22,HOT
2020-07-22,KDC
2020-07-22,SDN
2020-07-23,HOT
2020-07-23,SDN
2020-07-23,TDM
2020-07-24,HOT
2020-07-24,MTA
2020-07-24,SDN
2020-07-27,SDN
2020-07-27,GTN
2020-07-27,KDC
2020-07-28,SDN
2020-07-28,DGC
2020-07-28,NAW
2020-07-29,SDN
2020-07-29,MTA
2020-07-29,NAW
2020-07-30,DNM
2020-07-30,NAW
2020-07-30,BTV
2020-07-31,NAW
2020-07-31,BTV
2020-07-31,TTD
2020-08-03,NAW
2020-08-03,SAP
2020-08-03,TTD
2020-08-04,DTD
2020-08-04,SAP
2020-08-04,KDC
2020-08-05,DTD
2020-08-05,DNM
2020-08-05,KDC
2020-08-06,DTD
2020-08-06,KDC
2020-08-06,SAP
2020-08-07,KDC
2020-08-07,SIC
2020-08-07,GIL
2020-08-10,GIL
2020-08-10,KDC
2020-08-10,KST
2020-08-11,GIL
2020-08-11,KDC
2020-08-11,NET
2020-08-12,HJS
2020-08-12,LHC
2020-08-12,GIL
2020-08-13,DTD
2020-08-13,SPM
2020-08-13,LHC
2020-08-14,SPM
2020-08-14,GIL
2020-08-14,LHC
2020-08-17,DTD
2020-08-17,GIL
2020-08-17,SPM
2020-08-18,GIL
2020-08-18,LHC
2020-08-18,SPM
2020-08-19,SWC
2020-08-19,SPM
2020-08-19,LHC
2020-08-20,DTD
2020-08-20,LHC
2020-08-20,SPM
2020-08-21,DNH
2020-08-21,DNA
2020-08-21,DTD
2020-08-24,DNH
2020-08-24,CRE
2020-08-24,DNA
2020-08-25,DNH
2020-08-25,ISH
2020-08-25,DTD
2020-08-26,ISH
2020-08-26,CDN
2020-08-26,DNH
2020-08-27,CRE
2020-08-27,ISH
2020-08-27,DNH
2020-08-28,DNA
2020-08-28,SIC
2020-08-28,DNH
2020-08-31,CRE
2020-08-31,DNA
2020-08-31,IDC
2020-09-01,CRE
2020-09-01,DNA
2020-09-01,DXP
2020-09-03,CRE
2020-09-03,DNA
2020-09-03,TV4
2020-09-04,DNA
2020-09-04,PCG
2020-09-04,DNH
2020-09-07,DNA
2020-09-07,CRE
2020-09-07,PCG
2020-09-08,IDC
2020-09-08,DNA
2020-09-08,PGC
2020-09-09,DNA
2020-09-09,PGC
2020-09-09,SBA
2020-09-10,IDC
2020-09-10,DNA
2020-09-10,TV4
2020-09-11,EBS
2020-09-11,IDC
2020-09-11,DNA
2020-09-14,EBS
2020-09-14,DNH
